timestamp,open,high,low,close,volume
2024-04-05 06:20:00+00:00,151.216,151.237,151.205,151.219,2097.4
2024-04-05 06:25:00+00:00,151.219,151.243,151.216,151.227,1820.46
2024-04-05 06:30:00+00:00,151.228,151.263,151.227,151.262,1434.51
2024-04-05 06:35:00+00:00,151.261,151.293,151.253,151.274,1034.29
2024-04-05 06:40:00+00:00,151.274,151.284,151.261,151.27,1040.05
2024-04-05 06:45:00+00:00,151.271,151.271,151.226,151.26,1316.71
2024-04-05 06:50:00+00:00,151.261,151.285,151.254,151.263,1387.63
2024-04-05 06:55:00+00:00,151.264,151.282,151.236,151.26,1123.04
2024-04-05 07:00:00+00:00,151.26,151.263,151.183,151.191,1729.89
2024-04-05 07:05:00+00:00,151.191,151.214,151.168,151.214,1448.37
2024-04-05 07:10:00+00:00,151.214,151.24,151.173,151.238,1491.37
2024-04-05 07:15:00+00:00,151.237,151.243,151.225,151.23,1255.24
2024-04-05 07:20:00+00:00,151.23,151.27,151.23,151.259,1398.2
2024-04-05 07:25:00+00:00,151.259,151.293,151.239,151.288,1390.88
2024-04-05 07:30:00+00:00,151.29,151.353,151.288,151.33,2976.29
2024-04-05 07:35:00+00:00,151.33,151.341,151.319,151.32,1556.8
2024-04-05 07:40:00+00:00,151.321,151.346,151.291,151.292,1754.61
2024-04-05 07:45:00+00:00,151.293,151.303,151.259,151.292,2238.99
2024-04-05 07:50:00+00:00,151.292,151.299,151.257,151.283,1818.91
2024-04-05 07:55:00+00:00,151.286,151.339,151.286,151.336,1771.9
2024-04-05 08:00:00+00:00,151.336,151.367,151.311,151.32,2419.26
2024-04-05 08:05:00+00:00,151.319,151.336,151.306,151.334,1902.56
2024-04-05 08:10:00+00:00,151.334,151.356,151.325,151.328,1945.99
2024-04-05 08:15:00+00:00,151.327,151.431,151.326,151.419,2303.33
2024-04-05 08:20:00+00:00,151.419,151.431,151.381,151.394,2055.57
2024-04-05 08:25:00+00:00,151.395,151.426,151.383,151.418,1704.42
2024-04-05 08:30:00+00:00,151.417,151.429,151.373,151.405,1449.97
2024-04-05 08:35:00+00:00,151.405,151.449,151.405,151.41,1507.66
2024-04-05 08:40:00+00:00,151.41,151.45,151.405,151.406,1536.0
2024-04-05 08:45:00+00:00,151.403,151.413,151.382,151.394,1440.63
2024-04-05 08:50:00+00:00,151.394,151.416,151.382,151.408,1180.9
2024-04-05 08:55:00+00:00,151.407,151.428,151.397,151.41,1346.44
2024-04-05 09:00:00+00:00,151.411,151.423,151.384,151.406,1601.94
2024-04-05 09:05:00+00:00,151.406,151.417,151.372,151.378,1689.25
2024-04-05 09:10:00+00:00,151.378,151.43,151.376,151.417,1879.72
2024-04-05 09:15:00+00:00,151.418,151.425,151.404,151.416,1327.57
2024-04-05 09:20:00+00:00,151.417,151.432,151.404,151.404,1043.62
2024-04-05 09:25:00+00:00,151.405,151.418,151.393,151.406,1357.23
2024-04-05 09:30:00+00:00,151.406,151.446,151.401,151.43,972.52
2024-04-05 09:35:00+00:00,151.431,151.431,151.398,151.41,1057.23
2024-04-05 09:40:00+00:00,151.411,151.416,151.39,151.406,844.42
2024-04-05 09:45:00+00:00,151.405,151.409,151.381,151.407,1185.81
2024-04-05 09:50:00+00:00,151.408,151.409,151.391,151.394,567.12
2024-04-05 09:55:00+00:00,151.396,151.422,151.395,151.418,643.54
2024-04-05 10:00:00+00:00,151.417,151.425,151.386,151.39,1035.74
2024-04-05 10:05:00+00:00,151.39,151.406,151.38,151.389,677.81
2024-04-05 10:10:00+00:00,151.388,151.407,151.372,151.385,991.36
2024-04-05 10:15:00+00:00,151.387,151.397,151.38,151.387,820.17
2024-04-05 10:20:00+00:00,151.388,151.389,151.362,151.372,1337.32
2024-04-05 10:25:00+00:00,151.373,151.375,151.351,151.363,1254.59
2024-04-05 10:30:00+00:00,151.364,151.372,151.35,151.355,1895.47
2024-04-05 10:35:00+00:00,151.353,151.365,151.343,151.353,1174.27
2024-04-05 10:40:00+00:00,151.352,151.365,151.333,151.342,1326.65
2024-04-05 10:45:00+00:00,151.343,151.372,151.343,151.356,1019.7
2024-04-05 10:50:00+00:00,151.357,151.378,151.343,151.354,1213.8
2024-04-05 10:55:00+00:00,151.353,151.356,151.332,151.337,1361.14
2024-04-05 11:00:00+00:00,151.337,151.365,151.336,151.351,1369.09
2024-04-05 11:05:00+00:00,151.351,151.361,151.349,151.354,950.92
2024-04-05 11:10:00+00:00,151.355,151.392,151.354,151.384,1297.17
2024-04-05 11:15:00+00:00,151.386,151.404,151.382,151.396,1032.74
2024-04-05 11:20:00+00:00,151.397,151.41,151.394,151.402,1179.06
2024-04-05 11:25:00+00:00,151.402,151.406,151.369,151.375,964.17
2024-04-05 11:30:00+00:00,151.375,151.391,151.355,151.389,1265.56
2024-04-05 11:35:00+00:00,151.388,151.402,151.373,151.395,1068.02
2024-04-05 11:40:00+00:00,151.396,151.407,151.394,151.399,1039.59
2024-04-05 11:45:00+00:00,151.4,151.408,151.39,151.395,1328.16
2024-04-05 11:50:00+00:00,151.396,151.41,151.388,151.407,1403.61
2024-04-05 11:55:00+00:00,151.405,151.406,151.373,151.373,744.21
2024-04-05 12:00:00+00:00,151.372,151.399,151.37,151.372,1376.58
2024-04-05 12:05:00+00:00,151.37,151.391,151.362,151.37,1540.57
2024-04-05 12:10:00+00:00,151.37,151.372,151.35,151.36,895.15
2024-04-05 12:15:00+00:00,151.359,151.364,151.326,151.33,1976.62
2024-04-05 12:20:00+00:00,151.331,151.333,151.3,151.311,1585.28
2024-04-05 12:25:00+00:00,151.311,151.319,151.271,151.276,2375.9
2024-04-05 12:30:00+00:00,151.27,151.7,151.27,151.601,7272.91
2024-04-05 12:35:00+00:00,151.602,151.656,151.549,151.648,6579.26
2024-04-05 12:40:00+00:00,151.651,151.685,151.609,151.645,5522.48
2024-04-05 12:45:00+00:00,151.645,151.743,151.643,151.734,4795.73
2024-04-05 12:50:00+00:00,151.734,151.748,151.698,151.722,4074.54
2024-04-05 12:55:00+00:00,151.722,151.744,151.642,151.656,3621.08
2024-04-05 13:00:00+00:00,151.656,151.7,151.634,151.68,3913.71
2024-04-05 13:05:00+00:00,151.68,151.746,151.672,151.73,3632.74
2024-04-05 13:10:00+00:00,151.729,151.75,151.704,151.738,2844.03
2024-04-05 13:15:00+00:00,151.738,151.738,151.651,151.659,3881.36
2024-04-05 13:20:00+00:00,151.658,151.687,151.626,151.663,3332.9
2024-04-05 13:25:00+00:00,151.663,151.699,151.634,151.661,3276.7899
2024-04-05 13:30:00+00:00,151.661,151.711,151.658,151.685,3194.03
2024-04-05 13:35:00+00:00,151.686,151.687,151.63,151.642,2694.29
2024-04-05 13:40:00+00:00,151.642,151.687,151.63,151.664,2495.25
2024-04-05 13:45:00+00:00,151.668,151.675,151.639,151.643,2311.49
2024-04-05 13:50:00+00:00,151.644,151.663,151.61,151.613,2256.91
2024-04-05 13:55:00+00:00,151.612,151.625,151.593,151.613,1798.9
2024-04-05 14:00:00+00:00,151.612,151.644,151.603,151.629,2093.71
2024-04-05 14:05:00+00:00,151.63,151.633,151.608,151.613,1837.75
2024-04-05 14:10:00+00:00,151.613,151.614,151.511,151.526,3452.16
2024-04-05 14:15:00+00:00,151.525,151.602,151.512,151.589,2544.06
2024-04-05 14:20:00+00:00,151.59,151.593,151.503,151.504,3016.01
2024-04-05 14:25:00+00:00,151.504,151.518,151.447,151.482,3625.08
2024-04-05 14:30:00+00:00,151.484,151.517,151.464,151.483,3408.11
2024-04-05 14:35:00+00:00,151.483,151.544,151.475,151.527,3096.51
2024-04-05 14:40:00+00:00,151.527,151.527,151.439,151.463,3358.52
2024-04-05 14:45:00+00:00,151.462,151.495,151.458,151.481,2660.33
2024-04-05 14:50:00+00:00,151.481,151.506,151.45,151.467,2738.34
2024-04-05 14:55:00+00:00,151.467,151.527,151.462,151.521,2505.92
2024-04-05 15:00:00+00:00,151.522,151.593,151.522,151.558,3749.06
2024-04-05 15:05:00+00:00,151.557,151.592,151.532,151.569,2542.97
2024-04-05 15:10:00+00:00,151.57,151.615,151.556,151.584,1920.3
2024-04-05 15:15:00+00:00,151.584,151.599,151.565,151.583,2298.51
2024-04-05 15:20:00+00:00,151.583,151.597,151.556,151.562,1905.07
2024-04-05 15:25:00+00:00,151.564,151.564,151.527,151.552,2079.74
2024-04-05 15:30:00+00:00,151.552,151.597,151.549,151.594,1581.41
2024-04-05 15:35:00+00:00,151.594,151.606,151.541,151.549,2229.83
2024-04-05 15:40:00+00:00,151.548,151.663,151.545,151.659,2793.77
2024-04-05 15:45:00+00:00,151.66,151.666,151.606,151.616,2556.45
2024-04-05 15:50:00+00:00,151.615,151.625,151.592,151.599,1806.75
2024-04-05 15:55:00+00:00,151.597,151.609,151.582,151.59,1982.6
2024-04-05 16:00:00+00:00,151.59,151.595,151.559,151.569,2007.52
2024-04-05 16:05:00+00:00,151.57,151.574,151.526,151.544,1841.18
2024-04-05 16:10:00+00:00,151.545,151.583,151.535,151.566,1365.29
2024-04-05 16:15:00+00:00,151.564,151.58,151.542,151.578,1737.81
2024-04-05 16:20:00+00:00,151.577,151.59,151.574,151.58,1179.22
2024-04-05 16:25:00+00:00,151.58,151.592,151.566,151.579,1284.19
2024-04-05 16:30:00+00:00,151.58,151.616,151.567,151.603,1559.82
2024-04-05 16:35:00+00:00,151.603,151.613,151.58,151.595,1869.22
2024-04-05 16:40:00+00:00,151.593,151.595,151.579,151.59,1230.68
2024-04-05 16:45:00+00:00,151.591,151.602,151.579,151.6,1300.52
2024-04-05 16:50:00+00:00,151.601,151.606,151.586,151.59,1626.51
2024-04-05 16:55:00+00:00,151.59,151.592,151.572,151.579,1457.69
2024-04-05 17:00:00+00:00,151.578,151.579,151.546,151.555,1259.22
2024-04-05 17:05:00+00:00,151.556,151.577,151.553,151.557,1223.77
2024-04-05 17:10:00+00:00,151.556,151.573,151.554,151.567,1308.0
2024-04-05 17:15:00+00:00,151.569,151.591,151.562,151.583,1266.25
2024-04-05 17:20:00+00:00,151.583,151.604,151.583,151.599,1229.85
2024-04-05 17:25:00+00:00,151.599,151.605,151.572,151.578,959.42
2024-04-05 17:30:00+00:00,151.576,151.579,151.564,151.571,751.08
2024-04-05 17:35:00+00:00,151.57,151.591,151.57,151.578,671.06
2024-04-05 17:40:00+00:00,151.578,151.59,151.569,151.578,755.77
2024-04-05 17:45:00+00:00,151.577,151.605,151.577,151.601,1204.62
2024-04-05 17:50:00+00:00,151.603,151.613,151.58,151.599,1256.29
2024-04-05 17:55:00+00:00,151.599,151.603,151.579,151.585,1389.6
2024-04-05 18:00:00+00:00,151.585,151.587,151.567,151.567,1322.18
2024-04-05 18:05:00+00:00,151.566,151.578,151.555,151.568,1492.79
2024-04-05 18:10:00+00:00,151.567,151.58,151.564,151.577,1953.04
2024-04-05 18:15:00+00:00,151.581,151.588,151.568,151.57,1470.45
2024-04-05 18:20:00+00:00,151.571,151.585,151.569,151.58,1052.19
2024-04-05 18:25:00+00:00,151.579,151.588,151.566,151.577,2444.92
2024-04-05 18:30:00+00:00,151.576,151.588,151.563,151.576,1965.95
2024-04-05 18:35:00+00:00,151.577,151.577,151.535,151.544,1423.25
2024-04-05 18:40:00+00:00,151.544,151.55,151.54,151.543,1372.2
2024-04-05 18:45:00+00:00,151.543,151.549,151.543,151.544,1557.09
2024-04-05 18:50:00+00:00,151.545,151.563,151.544,151.552,1794.9
2024-04-05 18:55:00+00:00,151.553,151.557,151.539,151.553,1074.83
2024-04-05 19:00:00+00:00,151.553,151.588,151.541,151.582,859.92
2024-04-05 19:05:00+00:00,151.581,151.606,151.578,151.604,1329.47
2024-04-05 19:10:00+00:00,151.604,151.605,151.586,151.591,1246.68
2024-04-05 19:15:00+00:00,151.592,151.602,151.588,151.599,454.77
2024-04-05 19:20:00+00:00,151.6,151.623,151.595,151.613,422.13
2024-04-05 19:25:00+00:00,151.613,151.613,151.593,151.601,1098.2
2024-04-05 19:30:00+00:00,151.601,151.612,151.594,151.603,1063.1
2024-04-05 19:35:00+00:00,151.603,151.619,151.599,151.618,865.44
2024-04-05 19:40:00+00:00,151.618,151.646,151.618,151.645,983.15
2024-04-05 19:45:00+00:00,151.644,151.645,151.634,151.638,1356.17
2024-04-05 19:50:00+00:00,151.637,151.641,151.63,151.636,1041.97
2024-04-05 19:55:00+00:00,151.636,151.649,151.636,151.646,1064.64
2024-04-05 20:00:00+00:00,151.646,151.647,151.637,151.64,372.9
2024-04-05 20:05:00+00:00,151.638,151.642,151.636,151.639,270.18
2024-04-05 20:10:00+00:00,151.64,151.644,151.627,151.629,364.35
2024-04-05 20:15:00+00:00,151.629,151.631,151.626,151.629,270.9
2024-04-05 20:20:00+00:00,151.63,151.63,151.625,151.627,239.4
2024-04-05 20:25:00+00:00,151.626,151.64,151.617,151.624,453.12
2024-04-05 20:30:00+00:00,151.624,151.624,151.609,151.611,291.45
2024-04-05 20:35:00+00:00,151.611,151.612,151.604,151.607,213.39
2024-04-05 20:40:00+00:00,151.607,151.631,151.606,151.622,424.98
2024-04-05 20:45:00+00:00,151.623,151.628,151.608,151.61,639.15
2024-04-05 20:50:00+00:00,151.608,151.627,151.606,151.625,642.6
2024-04-05 20:55:00+00:00,151.627,151.634,151.614,151.617,675.0
2024-04-07 21:00:00+00:00,151.569,151.573,151.546,151.546,8.4
2024-04-07 21:05:00+00:00,151.572,151.572,151.541,151.541,76.8
2024-04-07 21:10:00+00:00,151.564,151.593,151.54,151.554,144.0
2024-04-07 21:15:00+00:00,151.562,151.595,151.548,151.586,483.0
2024-04-07 21:20:00+00:00,151.584,151.608,151.558,151.579,1182.6
2024-04-07 21:25:00+00:00,151.578,151.595,151.558,151.592,1583.91
2024-04-07 21:30:00+00:00,151.59,151.593,151.557,151.581,878.4
2024-04-07 21:35:00+00:00,151.598,151.6,151.558,151.582,186.9
2024-04-07 21:40:00+00:00,151.582,151.586,151.565,151.581,86.1
2024-04-07 21:45:00+00:00,151.579,151.588,151.564,151.564,49.05
2024-04-07 21:50:00+00:00,151.573,151.589,151.57,151.589,24.6
2024-04-07 21:55:00+00:00,151.588,151.602,151.57,151.6,208.45
2024-04-07 22:00:00+00:00,151.6,151.729,151.584,151.66,753.0
2024-04-07 22:05:00+00:00,151.66,151.663,151.616,151.658,311.55
2024-04-07 22:10:00+00:00,151.658,151.664,151.644,151.657,439.72
2024-04-07 22:15:00+00:00,151.658,151.67,151.642,151.658,332.5
2024-04-07 22:20:00+00:00,151.656,151.68,151.649,151.674,280.65
2024-04-07 22:25:00+00:00,151.672,151.679,151.649,151.661,302.85
2024-04-07 22:30:00+00:00,151.661,151.717,151.66,151.7,594.96
2024-04-07 22:35:00+00:00,151.7,151.709,151.682,151.695,191.6
2024-04-07 22:40:00+00:00,151.696,151.709,151.69,151.707,150.8
2024-04-07 22:45:00+00:00,151.707,151.71,151.692,151.694,379.65
2024-04-07 22:50:00+00:00,151.694,151.707,151.685,151.705,153.9
2024-04-07 22:55:00+00:00,151.702,151.702,151.683,151.692,627.6
2024-04-07 23:00:00+00:00,151.691,151.694,151.668,151.681,1254.14
2024-04-07 23:05:00+00:00,151.68,151.686,151.65,151.659,798.09
2024-04-07 23:10:00+00:00,151.659,151.661,151.649,151.659,127.5
2024-04-07 23:15:00+00:00,151.66,151.672,151.658,151.67,187.2
2024-04-07 23:20:00+00:00,151.667,151.671,151.658,151.662,158.1
2024-04-07 23:25:00+00:00,151.661,151.676,151.65,151.667,305.4
2024-04-07 23:30:00+00:00,151.668,151.672,151.662,151.668,479.7
2024-04-07 23:35:00+00:00,151.67,151.67,151.657,151.66,712.12
2024-04-07 23:40:00+00:00,151.659,151.671,151.645,151.665,540.78
2024-04-07 23:45:00+00:00,151.664,151.672,151.648,151.649,671.97
2024-04-07 23:50:00+00:00,151.649,151.685,151.648,151.683,992.62
2024-04-07 23:55:00+00:00,151.682,151.694,151.679,151.68,997.45
2024-04-08 00:00:00+00:00,151.679,151.717,151.67,151.715,2047.57
2024-04-08 00:05:00+00:00,151.714,151.728,151.696,151.717,1460.94
2024-04-08 00:10:00+00:00,151.714,151.738,151.703,151.729,1394.11
2024-04-08 00:15:00+00:00,151.731,151.734,151.707,151.714,1275.86
2024-04-08 00:20:00+00:00,151.713,151.749,151.71,151.723,1604.63
2024-04-08 00:25:00+00:00,151.725,151.731,151.709,151.717,1008.29
2024-04-08 00:30:00+00:00,151.716,151.716,151.689,151.707,1338.39
2024-04-08 00:35:00+00:00,151.707,151.707,151.691,151.705,1107.18
2024-04-08 00:40:00+00:00,151.704,151.721,151.702,151.704,1109.47
2024-04-08 00:45:00+00:00,151.705,151.719,151.692,151.703,1171.13
2024-04-08 00:50:00+00:00,151.703,151.779,151.692,151.744,2438.05
2024-04-08 00:55:00+00:00,151.743,151.748,151.705,151.709,1200.08
2024-04-08 01:00:00+00:00,151.711,151.714,151.675,151.709,1523.59
2024-04-08 01:05:00+00:00,151.709,151.761,151.695,151.759,1471.72
2024-04-08 01:10:00+00:00,151.76,151.769,151.728,151.732,1627.91
2024-04-08 01:15:00+00:00,151.731,151.749,151.716,151.73,1311.05
2024-04-08 01:20:00+00:00,151.733,151.816,151.727,151.743,1830.98
2024-04-08 01:25:00+00:00,151.743,151.772,151.736,151.766,2409.63
2024-04-08 01:30:00+00:00,151.766,151.787,151.751,151.782,1697.14
2024-04-08 01:35:00+00:00,151.783,151.796,151.769,151.787,1864.03
2024-04-08 01:40:00+00:00,151.787,151.792,151.754,151.772,1632.34
2024-04-08 01:45:00+00:00,151.771,151.792,151.761,151.792,1474.53
2024-04-08 01:50:00+00:00,151.792,151.798,151.78,151.781,621.51
2024-04-08 01:55:00+00:00,151.78,151.783,151.771,151.777,870.48
2024-04-08 02:00:00+00:00,151.778,151.78,151.761,151.772,904.01
2024-04-08 02:05:00+00:00,151.772,151.775,151.751,151.753,699.87
2024-04-08 02:10:00+00:00,151.753,151.755,151.737,151.738,942.63
2024-04-08 02:15:00+00:00,151.739,151.746,151.721,151.743,886.45
2024-04-08 02:20:00+00:00,151.743,151.745,151.723,151.737,960.72
2024-04-08 02:25:00+00:00,151.74,151.746,151.723,151.728,980.0
2024-04-08 02:30:00+00:00,151.728,151.729,151.696,151.718,1185.5
2024-04-08 02:35:00+00:00,151.718,151.729,151.694,151.702,2180.44
2024-04-08 02:40:00+00:00,151.704,151.714,151.697,151.707,2102.94
2024-04-08 02:45:00+00:00,151.707,151.712,151.681,151.694,1219.9
2024-04-08 02:50:00+00:00,151.693,151.755,151.686,151.732,1320.3
2024-04-08 02:55:00+00:00,151.732,151.77,151.728,151.769,1405.95
2024-04-08 03:00:00+00:00,151.77,151.786,151.747,151.748,1756.68
2024-04-08 03:05:00+00:00,151.749,151.763,151.747,151.76,830.96
2024-04-08 03:10:00+00:00,151.76,151.771,151.751,151.757,1227.2
2024-04-08 03:15:00+00:00,151.757,151.764,151.749,151.762,959.03
2024-04-08 03:20:00+00:00,151.761,151.764,151.746,151.758,971.61
2024-04-08 03:25:00+00:00,151.757,151.77,151.751,151.761,872.59
2024-04-08 03:30:00+00:00,151.763,151.773,151.757,151.771,1516.85
2024-04-08 03:35:00+00:00,151.772,151.775,151.757,151.759,908.47
2024-04-08 03:40:00+00:00,151.76,151.764,151.746,151.748,600.89
2024-04-08 03:45:00+00:00,151.748,151.772,151.746,151.762,916.72
2024-04-08 03:50:00+00:00,151.763,151.766,151.752,151.762,992.95
2024-04-08 03:55:00+00:00,151.764,151.773,151.753,151.767,698.16
2024-04-08 04:00:00+00:00,151.769,151.782,151.763,151.765,1075.8
2024-04-08 04:05:00+00:00,151.765,151.783,151.763,151.777,1777.32
2024-04-08 04:10:00+00:00,151.777,151.785,151.773,151.783,1065.83
2024-04-08 04:15:00+00:00,151.783,151.793,151.775,151.782,1626.03
2024-04-08 04:20:00+00:00,151.781,151.786,151.774,151.778,716.85
2024-04-08 04:25:00+00:00,151.778,151.784,151.768,151.772,974.12
2024-04-08 04:30:00+00:00,151.772,151.775,151.771,151.773,319.89
2024-04-08 04:35:00+00:00,151.772,151.787,151.772,151.783,920.61
2024-04-08 04:40:00+00:00,151.783,151.796,151.782,151.786,1015.95
2024-04-08 04:45:00+00:00,151.787,151.79,151.773,151.775,1074.75
2024-04-08 04:50:00+00:00,151.777,151.794,151.776,151.787,1146.0
2024-04-08 04:55:00+00:00,151.787,151.796,151.782,151.793,1050.85
2024-04-08 05:00:00+00:00,151.792,151.8,151.774,151.777,1725.97
2024-04-08 05:05:00+00:00,151.778,151.787,151.77,151.776,1461.52
2024-04-08 05:10:00+00:00,151.776,151.786,151.771,151.782,872.68
2024-04-08 05:15:00+00:00,151.782,151.796,151.781,151.784,784.92
2024-04-08 05:20:00+00:00,151.784,151.794,151.782,151.786,869.25
2024-04-08 05:25:00+00:00,151.787,151.794,151.784,151.788,982.36
2024-04-08 05:30:00+00:00,151.789,151.8,151.781,151.783,1328.58
2024-04-08 05:35:00+00:00,151.784,151.793,151.764,151.787,1847.76
2024-04-08 05:40:00+00:00,151.786,151.801,151.758,151.774,1129.62
2024-04-08 05:45:00+00:00,151.773,151.794,151.752,151.785,1284.53
2024-04-08 05:50:00+00:00,151.785,151.8,151.781,151.796,1271.3
2024-04-08 05:55:00+00:00,151.796,151.804,151.786,151.787,836.94
2024-04-08 06:00:00+00:00,151.787,151.804,151.773,151.784,1703.1
2024-04-08 06:05:00+00:00,151.783,151.798,151.772,151.776,1689.08
2024-04-08 06:10:00+00:00,151.778,151.822,151.773,151.819,1405.44
2024-04-08 06:15:00+00:00,151.82,151.821,151.805,151.819,1203.43
2024-04-08 06:20:00+00:00,151.819,151.824,151.804,151.813,1267.8
2024-04-08 06:25:00+00:00,151.811,151.823,151.798,151.814,1037.32
2024-04-08 06:30:00+00:00,151.813,151.824,151.796,151.813,1415.25
2024-04-08 06:35:00+00:00,151.812,151.823,151.8,151.82,1065.35
2024-04-08 06:40:00+00:00,151.822,151.828,151.816,151.822,948.83
2024-04-08 06:45:00+00:00,151.822,151.833,151.812,151.822,1333.43
2024-04-08 06:50:00+00:00,151.823,151.823,151.782,151.783,1321.65
2024-04-08 06:55:00+00:00,151.784,151.786,151.754,151.758,1598.0
2024-04-08 07:00:00+00:00,151.758,151.812,151.755,151.807,2251.91
2024-04-08 07:05:00+00:00,151.807,151.818,151.801,151.807,1657.29
2024-04-08 07:10:00+00:00,151.809,151.828,151.809,151.818,1432.72
2024-04-08 07:15:00+00:00,151.818,151.821,151.808,151.818,781.73
2024-04-08 07:20:00+00:00,151.817,151.835,151.808,151.825,1242.1
2024-04-08 07:25:00+00:00,151.825,151.84,151.825,151.839,1142.08
2024-04-08 07:30:00+00:00,151.84,151.854,151.832,151.841,1394.56
2024-04-08 07:35:00+00:00,151.842,151.843,151.819,151.834,1382.28
2024-04-08 07:40:00+00:00,151.834,151.847,151.831,151.843,913.96
2024-04-08 07:45:00+00:00,151.844,151.847,151.83,151.838,1131.06
2024-04-08 07:50:00+00:00,151.839,151.853,151.824,151.84,1517.75
2024-04-08 07:55:00+00:00,151.839,151.876,151.839,151.869,2116.24
2024-04-08 08:00:00+00:00,151.87,151.877,151.841,151.852,1975.76
2024-04-08 08:05:00+00:00,151.852,151.862,151.841,151.853,1433.46
2024-04-08 08:10:00+00:00,151.853,151.877,151.853,151.862,1329.94
2024-04-08 08:15:00+00:00,151.862,151.897,151.861,151.889,1854.51
2024-04-08 08:20:00+00:00,151.889,151.902,151.854,151.854,2318.89
2024-04-08 08:25:00+00:00,151.854,151.896,151.854,151.896,1207.91
2024-04-08 08:30:00+00:00,151.896,151.906,151.877,151.878,1209.4
2024-04-08 08:35:00+00:00,151.878,151.887,151.866,151.879,1201.57
2024-04-08 08:40:00+00:00,151.881,151.896,151.88,151.887,940.33
2024-04-08 08:45:00+00:00,151.887,151.906,151.885,151.895,1047.03
2024-04-08 08:50:00+00:00,151.895,151.898,151.881,151.896,1150.49
2024-04-08 08:55:00+00:00,151.897,151.912,151.892,151.906,1146.95
2024-04-08 09:00:00+00:00,151.907,151.918,151.885,151.893,926.84
2024-04-08 09:05:00+00:00,151.894,151.906,151.885,151.9,693.45
2024-04-08 09:10:00+00:00,151.899,151.907,151.894,151.906,609.07
2024-04-08 09:15:00+00:00,151.907,151.915,151.888,151.897,714.84
2024-04-08 09:20:00+00:00,151.896,151.909,151.896,151.901,811.23
2024-04-08 09:25:00+00:00,151.901,151.916,151.899,151.909,900.91
2024-04-08 09:30:00+00:00,151.907,151.909,151.882,151.883,1502.99
2024-04-08 09:35:00+00:00,151.883,151.905,151.883,151.901,741.75
2024-04-08 09:40:00+00:00,151.902,151.904,151.871,151.873,1294.71
2024-04-08 09:45:00+00:00,151.872,151.887,151.863,151.885,697.92
2024-04-08 09:50:00+00:00,151.886,151.891,151.88,151.881,580.95
2024-04-08 09:55:00+00:00,151.882,151.888,151.871,151.872,694.26
2024-04-08 10:00:00+00:00,151.873,151.888,151.872,151.873,962.98
2024-04-08 10:05:00+00:00,151.872,151.876,151.86,151.862,981.15
2024-04-08 10:10:00+00:00,151.863,151.867,151.85,151.861,1143.44
2024-04-08 10:15:00+00:00,151.861,151.871,151.855,151.858,543.75
2024-04-08 10:20:00+00:00,151.857,151.864,151.836,151.837,754.47
2024-04-08 10:25:00+00:00,151.838,151.84,151.825,151.827,507.69
2024-04-08 10:30:00+00:00,151.828,151.841,151.825,151.835,379.9
2024-04-08 10:35:00+00:00,151.836,151.852,151.834,151.852,420.85
2024-04-08 10:40:00+00:00,151.851,151.86,151.843,151.849,398.3
2024-04-08 10:45:00+00:00,151.847,151.864,151.847,151.853,494.41
2024-04-08 10:50:00+00:00,151.853,151.858,151.842,151.849,555.93
2024-04-08 10:55:00+00:00,151.848,151.858,151.842,151.851,402.1
2024-04-08 11:00:00+00:00,151.852,151.871,151.846,151.869,579.14
2024-04-08 11:05:00+00:00,151.869,151.898,151.869,151.888,837.55
2024-04-08 11:10:00+00:00,151.884,151.896,151.884,151.893,574.12
2024-04-08 11:15:00+00:00,151.892,151.898,151.885,151.894,481.69
2024-04-08 11:20:00+00:00,151.894,151.907,151.888,151.906,423.05
2024-04-08 11:25:00+00:00,151.906,151.911,151.899,151.905,385.46
2024-04-08 11:30:00+00:00,151.906,151.909,151.893,151.905,989.08
2024-04-08 11:35:00+00:00,151.905,151.906,151.893,151.9,673.35
2024-04-08 11:40:00+00:00,151.899,151.907,151.893,151.897,502.64
2024-04-08 11:45:00+00:00,151.898,151.906,151.894,151.895,692.66
2024-04-08 11:50:00+00:00,151.895,151.906,151.889,151.9,724.66
2024-04-08 11:55:00+00:00,151.898,151.922,151.898,151.918,703.17
2024-04-08 12:00:00+00:00,151.918,151.927,151.912,151.917,701.64
2024-04-08 12:05:00+00:00,151.916,151.941,151.912,151.918,1000.37
2024-04-08 12:10:00+00:00,151.918,151.918,151.89,151.911,1037.5
2024-04-08 12:15:00+00:00,151.913,151.913,151.895,151.903,868.48
2024-04-08 12:20:00+00:00,151.902,151.927,151.902,151.917,682.47
2024-04-08 12:25:00+00:00,151.917,151.919,151.913,151.917,411.99
2024-04-08 12:30:00+00:00,151.917,151.919,151.902,151.906,708.45
2024-04-08 12:35:00+00:00,151.906,151.914,151.882,151.89,877.03
2024-04-08 12:40:00+00:00,151.891,151.907,151.884,151.905,673.43
2024-04-08 12:45:00+00:00,151.905,151.905,151.859,151.86,894.17
2024-04-08 12:50:00+00:00,151.859,151.878,151.851,151.868,591.74
2024-04-08 12:55:00+00:00,151.869,151.887,151.867,151.877,594.31
2024-04-08 13:00:00+00:00,151.875,151.876,151.809,151.811,1246.36
2024-04-08 13:05:00+00:00,151.811,151.835,151.809,151.832,953.12
2024-04-08 13:10:00+00:00,151.831,151.857,151.826,151.853,842.72
